doctype,filename,url,title,operating_unit,project_id,document_category,pdc_document_type,document_id,modified,created,UN Languages,id,last_update,eval1,eval2,score,pages,project_title_cond,summary_desc_cond,project_id_cond,implementing_partner_cond,start_date_cond,end_date_cond,budget_cond,concept_note_cond,project_document_cond,awp_cond,v1,v2
document deleted,Project document_MoJ_anti_corruption_final_eng.pdf,Document deleted,Project document_MoJ_anti_corruption_final_eng,UZB,00110970,Project,PRODOC,ATLASPDC-4-84990,5/17/2018,05/04/18,,0,16/03/21,ok,ok,1.0,54.0,False,False,False,False,False,False,True,True,False,False,ok,ok
document deleted,Project document_MoJ_anti_corruption_final_rus.pdf,Document deleted,Project document_MoJ_anti_corruption_final_rus,UZB,00110970,Project,PRODOC,ATLASPDC-4-84991,10/24/2019,05/04/18,,0,16/03/21,ok,review,0.0,62.0,False,False,False,False,False,False,False,False,False,False,ok,ok
pdf,UN to UN - both signed and dated.pdf,https://info.undp.org/docs/pdc/Documents/BRA/UN to UN - both signed and dated.pdf,Agreement,BRA,00111019,Project,PRODOC,ATLASPDC-4-101203,07/01/19,07/01/19,,0,16/03/21,good,ok,4.0,6.0,False,True,False,False,True,True,True,False,False,False,ok,ok
pdf,ProDoc_PSG_signed_with Annex.pdf,https://info.undp.org/docs/pdc/Documents/ARM/ProDoc_PSG_signed_with Annex.pdf,PSG Gegharkunik_ProDoc,ARM,00111043,Project,PRODOC,ATLASPDC-4-86327,6/14/2018,6/14/2018,,0,16/03/21,good,ok,5.0,37.0,True,False,False,True,True,True,True,True,False,False,ok,ok
document deleted,ProDoc signed.pdf,Document deleted,Project Document,SRB,00111056,Project,PRODOC,ATLASPDC-4-88776,10/26/2018,09/10/18,,0,16/03/21,ok,ok,7.0,22.0,True,True,True,True,True,True,True,False,True,False,ok,ok
document deleted,FINALExecutedCRECProDoc_6182 (2).pdf,Document deleted,Project Document_Electrification project,SVK,00111058,Project,PRODOC,ATLASPDC-4-106315,10/14/2019,10/14/2019,,0,16/03/21,ok,ok,2.0,40.0,False,False,True,False,False,False,True,False,True,True,ok,ok
pdf,Project document Secrétariat MPTF 2018.pdf,https://info.undp.org/docs/pdc/Documents/CAF/Project document Secrétariat MPTF 2018.pdf,DOCUMENT DE PROJETS,CAF,00111059,Project,PRODOC,ATLASPDC-4-84560,4/13/2018,4/13/2018,,0,16/03/21,good,ok,4.0,6.0,True,False,False,True,True,False,True,True,True,False,ok,ok
document deleted,Sudanusaidsigned (1).pdf,Document deleted,Signed project document,SDN,00111061,Project,PRODOC,ATLASPDC-4-84563,4/16/2018,4/15/2018,,0,16/03/21,ok,review,1.0,28.0,False,False,False,False,False,False,True,False,False,False,ok,ok
document deleted,SPOTLIGHT_SIGNED_CPD.pdf,Document deleted,SPOTLIGHT_SIGNED_CPD,NGA,00111076,Project,PRODOC,ATLASPDC-4-98934,4/15/2019,4/15/2019,,0,16/03/21,ok,ok,4.0,130.0,False,False,False,True,True,True,True,False,False,False,ok,ok
document deleted,ProDoc_MLAILPKC.pdf,Document deleted,MLAILPKC Project Document,NGA,00111076,Project,PRODOC,ATLASPDC-4-98935,4/15/2019,4/15/2019,,0,16/03/21,ok,ok,7.0,17.0,True,True,True,True,True,True,True,False,False,False,ok,ok
pdf,BRA18G31 - 2020.08.13 - General Revision 2 - signed.pdf,https://info.undp.org/docs/pdc/Documents/BRA/BRA18G31 - 2020.08.13 - General Revision 2 - signed.pdf,BRA18G31 - 2020.08.13 - General Revision 2 - signed,BRA,00111078,Project,PRODOC,ATLASPDC-4-122270,8/17/2020,8/17/2020,,0,16/03/21,good,ok,6.0,21.0,True,True,False,True,True,True,True,False,False,True,ok,ok
document deleted,2. PIMS 5792 ProDoc - Brazil BD ABS Phytotherapy_Draft_ProDoc_Master Português versão final.doc,Document deleted,"Project value chain strengthening and RD activities could potentially adversely affect the rights, lands and traditional livelihoods of indigenous people, who may not have the capacity to claim their rights",BRA,00111078,Project,PRODOC,ATLASPDC-4-88820,9/13/2018,09/11/18,,0,16/03/21,ok,review,2.0,315.0,True,False,False,False,False,False,True,False,False,False,ok,ok
pdf,BRA18G31 -  Project Document - English - signed.pdf,https://info.undp.org/docs/pdc/Documents/BRA/BRA18G31 -  Project Document - English - signed.pdf,BRA18G31 -  Project Document - English - signed,BRA,00111078,Project,PRODOC,ATLASPDC-4-99556,05/08/19,05/08/19,,0,16/03/21,good,ok,6.0,216.0,True,True,False,True,True,True,True,False,True,False,ok,ok
pdf,BRA18G31 -  Initial Revision - Portuguese - signed.pdf,https://info.undp.org/docs/pdc/Documents/BRA/BRA18G31 -  Initial Revision - Portuguese - signed.pdf,BRA18G31 -  Initial Revision - Portuguese - signed,BRA,00111078,Project,PRODOC,ATLASPDC-4-99557,05/08/19,05/08/19,,0,16/03/21,good,ok,5.0,226.0,True,True,False,True,False,True,True,False,False,False,ok,ok
document deleted,CIBT Proj. Intiation Plan Document.pdf,Document deleted,CIBT PPG Inition Plan Document,ETH,00111099,Project,PRODOC,ATLASPDC-4-94538,1/17/2019,1/17/2019,,0,16/03/21,ok,ok,7.0,7.0,True,True,True,True,True,True,True,True,True,False,ok,ok
document deleted,Formulation_Phase_of_Promotion.pdf,Document deleted,Formulation_Phase_of_Promotion,CHN,00111114,Project,PRODOC,ATLASPDC-4-94355,1/15/2019,1/15/2019,,0,16/03/21,ok,ok,1.0,14.0,False,False,False,False,False,False,True,True,False,False,ok,ok
docx,PIMS 6051 UNDP Angola  PD May 2019.docx,https://info.undp.org/docs/pdc/Documents/AGO/PIMS 6051 UNDP Angola  PD May 2019.docx,PRODOC,AGO,00111123,Project,PRODOC,ATLASPDC-4-99968,5/27/2019,5/24/2019,,0,16/03/21,good,ok,7.0,219.0,True,True,True,True,True,True,True,False,False,False,ok,ok
document deleted,Cover Page -Gambella Project (003).docx,Document deleted,Prodoc Cover,ETH,00111165,Project,PRODOC,ATLASPDC-4-86205,06/08/18,06/08/18,,0,16/03/21,ok,not ok,7.0,3.0,True,True,True,True,True,True,True,False,False,False,ok,ok
document deleted,Initiation Plan for Disaster and Climate Governance Programme Formulation.doc,Document deleted,Initiation Plan,ETH,00111165,Project,PRODOC,ATLASPDC-4-89468,10/03/18,10/03/18,,0,16/03/21,ok,ok,7.0,6.0,True,True,True,True,True,True,True,True,False,True,ok,ok
document deleted,Gaza_Youth_Emplmnt_ProDoc_22052018.pdf,Document deleted,Gaza_Youth_Emplmnt_ProDoc_22052018,PAL,00111166,Project,PRODOC,ATLASPDC-4-95038,1/27/2019,1/27/2019,,0,16/03/21,ok,ok,6.0,48.0,False,True,True,True,True,True,True,False,True,False,ok,ok
document deleted,Prodoc cover signed ReLOaD.pdf,Document deleted,Prodoc cover signed ReLOaD,SRB,00111170,Project,PRODOC,ATLASPDC-4-85731,5/29/2018,5/29/2018,,0,16/03/21,ok,not ok,6.0,1.0,True,False,True,True,True,True,True,False,False,False,ok,ok
document deleted,Prodoc AVSI DRC-18-HCG10-UR1-EDU-INGO-8908.pdf,Document deleted,Prodoc AVSI DRC18HCG10UR1EDUINGO8908,COD,00111227,Project,PRODOC,ATLASPDC-4-94671,1/18/2019,1/18/2019,,0,16/03/21,ok,ok,7.0,15.0,True,True,True,True,True,True,True,True,False,False,ok,ok
document deleted,Prodoc Caritas Butembo DRC-18-HCG10-UR1-FSEC-NGO-8871.pdf,Document deleted,Prodoc Caritas Butembo DRC18HCG10UR1FSECNGO8871,COD,00111228,Project,PRODOC,ATLASPDC-4-94670,1/18/2019,1/18/2019,,0,16/03/21,ok,ok,7.0,18.0,True,True,True,True,True,True,True,True,False,False,ok,ok
document deleted,Prodoc Mercy Corps DRC-18-HCG10-UR1-WaSH-INGO-8856.pdf,Document deleted,Prodoc Mercy Corps DRC18HCG10UR1WaSHINGO8856,COD,00111229,Project,PRODOC,ATLASPDC-4-94683,1/18/2019,1/18/2019,,0,16/03/21,ok,ok,6.0,20.0,True,True,False,True,True,True,True,True,False,False,ok,ok
document deleted,ProjectProposal PPSSP 8847.pdf,Document deleted,ProjectProposal PPSSP 8847,COD,00111230,Project,PRODOC,ATLASPDC-4-94684,1/18/2019,1/18/2019,,0,16/03/21,ok,ok,7.0,8.0,True,True,True,True,True,True,True,True,False,False,ok,ok
document deleted,Prodoc SOLIDARITES DRC-18-HCG10-UR1-NFI-INGO-8891.pdf,Document deleted,Prodoc SOLIDARITES DRC18HCG10UR1NFIINGO8891,COD,00111231,Project,PRODOC,ATLASPDC-4-94653,1/18/2019,1/18/2019,,0,16/03/21,ok,ok,7.0,14.0,True,True,True,True,True,True,True,True,False,False,ok,ok
document deleted,Prodoc WOA DRC-18-HCG10-UR1-NUT-INGO-8864.pdf,Document deleted,Prodoc WOA DRC18HCG10UR1NUTINGO8864,COD,00111232,Project,PRODOC,ATLASPDC-4-94685,1/18/2019,1/18/2019,,0,16/03/21,ok,ok,7.0,17.0,True,True,True,True,True,True,True,True,False,False,ok,ok
document deleted,Prodoc COOPI DRC-18-HCG10-UR1-PROT-INGO-8958.pdf,Document deleted,Prodoc COOPI DRC18HCG10UR1PROTINGO8958,COD,00111233,Project,PRODOC,ATLASPDC-4-94651,1/18/2019,1/18/2019,,0,16/03/21,ok,ok,7.0,28.0,True,True,True,True,True,True,True,True,False,False,ok,ok
document deleted,Prodoc PPSSP DRC-18-HCG10-UR1-WaSH-NGO-8957.pdf,Document deleted,Prodoc PPSSP DRC18HCG10UR1WaSHNGO8957,COD,00111234,Project,PRODOC,ATLASPDC-4-94686,1/18/2019,1/18/2019,,0,16/03/21,ok,ok,7.0,23.0,True,True,True,True,True,True,True,True,False,False,ok,ok
document deleted,Prodoc SANRU DRC-18-HCG10-UR1-HLT-NGO-8808.pdf,Document deleted,Prodoc SANRU DRC18HCG10UR1HLTNGO8808,COD,00111235,Project,PRODOC,ATLASPDC-4-94662,1/18/2019,1/18/2019,,0,16/03/21,ok,ok,7.0,17.0,True,True,True,True,True,True,True,True,False,False,ok,ok
document deleted,ProjectProposal MEDAIR 8856.pdf,Document deleted,ProjectProposal MEDAIR 8856,COD,00111240,Project,PRODOC,ATLASPDC-4-94660,1/18/2019,1/18/2019,,0,16/03/21,ok,ok,7.0,11.0,True,True,True,True,True,True,True,True,False,True,ok,ok
document deleted,ProjectProposal IRC 8887.pdf,Document deleted,ProjectProposal IRC 8887,COD,00111242,Project,PRODOC,ATLASPDC-4-94687,1/18/2019,1/18/2019,,0,16/03/21,ok,ok,7.0,9.0,True,True,True,True,True,True,True,True,False,True,ok,ok
document deleted,ProjectProposal FHIDAH 8890.pdf,Document deleted,ProjectProposal FHIDAH 8890,COD,00111243,Project,PRODOC,ATLASPDC-4-94655,1/18/2019,1/18/2019,,0,16/03/21,ok,ok,7.0,8.0,True,True,True,True,True,True,True,True,False,False,ok,ok
document deleted,ProjectProposal CADEGO 8855.pdf,Document deleted,ProjectProposal CADEGO 8855,COD,00111244,Project,PRODOC,ATLASPDC-4-94657,1/18/2019,1/18/2019,,0,16/03/21,ok,ok,7.0,6.0,True,True,True,True,True,True,True,True,False,False,ok,ok
document deleted,ProjectProposal HIA 8896.pdf,Document deleted,ProjectProposal HIA 8896,COD,00111246,Project,PRODOC,ATLASPDC-4-94688,1/18/2019,1/18/2019,,0,16/03/21,ok,ok,7.0,14.0,True,True,True,True,True,True,True,True,False,False,ok,ok
document deleted,ProjectProposal MEDAIR 8899.pdf,Document deleted,ProjectProposal MEDAIR 8899,COD,00111248,Project,PRODOC,ATLASPDC-4-94659,1/18/2019,1/18/2019,,0,16/03/21,ok,ok,7.0,13.0,True,True,True,True,True,True,True,True,False,True,ok,ok
document deleted,Pro Doc_111276-110379 SCOPSR Phase VI.pdf,Document deleted,Pro Doc_111276-110379 SCOPSR Phase VI,CHN,00111276,Project,PRODOC,ATLASPDC-4-95010,1/25/2019,1/25/2019,,0,16/03/21,ok,ok,6.0,30.0,True,False,True,True,True,True,True,False,True,False,ok,ok
document deleted,ProDoc IDSP 2018.pdf,Document deleted,PRODOC IDSP,TLS,00111323,Project,PRODOC,ATLASPDC-4-102054,7/24/2019,7/24/2019,,0,16/03/21,ok,ok,6.0,19.0,True,False,True,True,True,True,True,False,True,False,ok,ok
document deleted,PIMS 5963_ RDC_Prodoc_FR.doc,Document deleted,PIMS 5963_ RDC_Prodoc_FR,COD,00111325,Project,PRODOC,ATLASPDC-4-92604,12/17/2018,12/17/2018,,0,16/03/21,ok,ok,4.0,148.0,True,False,True,False,False,True,True,False,False,False,ok,ok
document deleted,ProDoc - ATSEA.pdf,Document deleted,Project Document - ATSEA,TLS,00111339,Project,PRODOC,ATLASPDC-4-102055,7/24/2019,7/24/2019,,0,16/03/21,ok,not ok,5.0,3.0,True,True,True,False,False,True,True,False,True,False,ok,ok
document deleted,Final Strengthening Targeted National Capacities Project Document.docx,Document deleted,Project Document - Deliverable Description,SDN,00111400,Project,PRODOC,ATLASPDC-4-106512,10/16/2019,10/16/2019,,0,16/03/21,ok,ok,7.0,175.0,True,True,True,True,True,True,True,False,False,False,ok,ok
document deleted,sig. page - budget.pdf,Document deleted,sig page  budget,SDN,00111400,Project,PRODOC,ATLASPDC-4-109242,12/10/19,12/10/19,,0,16/03/21,ok,ok,7.0,11.0,True,True,True,True,True,True,True,False,False,False,ok,ok
document deleted,UNDP Project Document Litani MoE signed by All.pdf,Document deleted,Project Document QaDePro,LBN,00111422,Project,PRODOC,ATLASPDC-4-98291,3/22/2019,3/22/2019,,0,16/03/21,ok,ok,1.0,42.0,False,False,False,False,False,False,True,True,False,False,ok,ok
document deleted,Signed Prodoc_linking Kigali Amendment with Energy Efficiency_3 Jul 2018.pdf,Document deleted,Signed Prodoc_linking Kigali Amendment with Energy Efficiency_3 Jul 2018,H21,00111467,Project,PRODOC,ATLASPDC-4-87248,7/19/2018,7/19/2018,,0,16/03/21,ok,ok,6.0,18.0,False,True,True,True,True,True,True,True,True,False,ok,ok
document deleted,UNFIP-BRA-18-691_Project Document.pdf,Document deleted,UNFIPBRA18691_Project Document,BRA,00111524,Project,PRODOC,ATLASPDC-4-88664,09/04/18,09/04/18,,0,16/03/21,ok,ok,5.0,9.0,True,True,False,True,True,True,False,True,True,False,ok,ok
document deleted,BRA18007 Rev. Inicial completa.pdf,Document deleted,BRA18007 Rev. Inicial completa,BRA,00111524,Project,PRODOC,ATLASPDC-4-93020,12/20/2018,12/20/2018,,0,16/03/21,ok,review,1.0,14.0,False,False,False,False,False,True,False,False,False,False,ok,ok
document deleted,BRA18007 Revisao Geral 1 assinada.pdf,Document deleted,BRA18007 Revisao Geral 1 assinada,BRA,00111524,Project,PRODOC,ATLASPDC-4-93021,12/20/2018,12/20/2018,,0,16/03/21,ok,ok,5.0,5.0,True,False,True,True,False,True,True,False,False,False,ok,ok
document deleted,PIP Tribal Development and Governance.pdf,Document deleted,00111545_PIP_00110527,IND,00111545,Project,PRODOC,ATLASPDC-4-108565,11/18/2019,11/18/2019,,0,16/03/21,ok,ok,5.0,9.0,True,True,False,True,False,True,True,True,False,False,ok,ok
pdf,Tech4SDGs_ProDoc+.pdf,https://info.undp.org/docs/pdc/Documents/ARM/Tech4SDGs_ProDoc+.pdf,Tech4SDGs_ProDoc,ARM,00111629,Project,PRODOC,ATLASPDC-4-97674,4/26/2019,3/13/2019,,0,16/03/21,good,ok,7.0,30.0,True,True,True,True,True,True,True,True,False,False,ok,ok
document deleted,UNDP - Concept Note for a Ghana-wide Multi Stakeholder 'Waste' Resource Platform - June 2018.pdf,Document deleted,UNDP  Concept Note for a Ghanawide Multi Stakeholder Waste Resource Platform  June 2018,GHA,00111633,Project,PRODOC,ATLASPDC-4-93536,1/27/2020,01/02/19,,0,16/03/21,ok,review,2.0,6.0,False,True,False,False,False,False,True,True,False,False,ok,ok
pdf,Prodoc_Burundi PRF Prevention project_10.10.2018.pdf,https://info.undp.org/docs/pdc/Documents/BDI/Prodoc_Burundi PRF Prevention project_10.10.2018.pdf,PRODOC BURUNDI PRF PREVENTION PROJECT,BDI,00111634,Project,PRODOC,ATLASPDC-4-92594,12/17/2018,12/17/2018,,0,16/03/21,bad,ok,3.0,34.0,True,False,True,False,False,False,True,True,True,False,ok,ok
document deleted,Sol Aut DIM Acta y Doc firmados.pdf,Document deleted,"Sol Aut DIM, Acta y Doc firmados",PRY,00111638,Project,PRODOC,ATLASPDC-4-85538,05/02/19,5/22/2018,,0,16/03/21,ok,review,2.0,11.0,False,False,False,False,True,False,True,False,False,False,ok,ok
document deleted,PI Reforestacion UNCCD.pdf,Document deleted,Plan Iniciacion Reforestacion,PER,00111639,Project,PRODOC,ATLASPDC-4-88826,09/11/18,09/11/18,,0,16/03/21,ok,review,3.0,10.0,False,False,True,False,True,False,True,True,True,False,ok,ok
document deleted,MIDL_Project document_FE.pdf,Document deleted,MIDL_Project document_FE,MDA,00111667,Project,PRODOC,ATLASPDC-4-96738,2/23/2019,2/23/2019,,0,16/03/21,ok,ok,7.0,32.0,True,True,True,True,True,True,True,False,True,False,ok,ok
document deleted,Prodoc QCN entier.pdf,Document deleted,Document de Projet Quatrième Communication Nationale sur le Changement Climatique,NER,00111671,Project,PRODOC,ATLASPDC-4-107787,11/01/19,11/01/19,,0,16/03/21,ok,ok,7.0,76.0,True,True,True,True,True,True,True,False,True,False,ok,ok
docx,ICD4 Alignment of National Planing with EUI Agenda2030_project doc.docx,https://info.undp.org/docs/pdc/Documents/ALB/ICD4 Alignment of National Planing with EUI Agenda2030_project doc.docx,Prodoc,ALB,00111723,Project,PRODOC,ATLASPDC-4-105407,10/03/19,9/26/2019,,0,16/03/21,good,ok,7.0,49.0,True,True,True,True,True,True,True,False,True,False,ok,ok
document deleted,letters of acceptance signed.pdf,Document deleted,4NC 3BUR letter of acceptance signed,MKD,00111750,Project,PRODOC,ATLASPDC-4-92447,12/13/2018,12/13/2018,,0,16/03/21,ok,not ok,0.0,4.0,False,False,False,False,False,False,False,False,True,False,ok,ok
document deleted,PRODOC PNUD-MIC_Maquila-11-108 (1).pdf,Document deleted,PRODOC PNUD-MIC_Maquila-11-108 (1),PRY,00111751,Project,PRODOC,ATLASPDC-4-123441,9/17/2020,9/17/2020,,0,16/03/21,ok,ok,1.0,98.0,False,False,False,False,False,False,True,True,True,True,ok,ok
document deleted,REv Inicial Firmada  110598.pdf,Document deleted,Revisión Inicial firmada,PRY,00111751,Project,PRODOC,ATLASPDC-4-89003,05/09/19,9/19/2018,,0,16/03/21,ok,review,2.0,7.0,False,False,False,False,False,True,True,True,True,False,ok,ok
document deleted,INITIATION PLAN_Promoting Democracy and Accountability_111761.pdf,Document deleted,INITIATION PLAN_Promoting Democracy and Accountability_111761,PHL,00111761,Project,PRODOC,ATLASPDC-4-95517,02/01/19,02/01/19,,0,16/03/21,ok,ok,7.0,5.0,True,True,True,True,True,True,True,True,True,True,ok,ok
document deleted,Submitted CIF proposal.docx,Document deleted,Submitted CIF proposal,PAL,00111776,Project,PRODOC,ATLASPDC-4-95088,1/28/2019,1/28/2019,,0,16/03/21,ok,review,2.0,7.0,False,False,False,True,False,False,True,True,False,False,ok,ok
document deleted,Zimbabwe Spotlight PreFunding Prodoc Aug 2018 FINAL SIGNED copy.pdf,Document deleted,Zimbabwe Spotlight PreFunding Prodoc Aug 2018 FINAL SIGNED copy,ZWE,00111811,Project,PRODOC,ATLASPDC-4-109467,12/16/2019,12/16/2019,,0,16/03/21,ok,review,3.0,7.0,False,False,False,False,True,True,True,True,False,False,ok,ok
document deleted,UNDP_MFEA SR Partnership ProDoc_August2018.pdf,Document deleted,UNDP-Slovakia Partnership: Effective Development Cooperation Solutions for the SDGs,SVK,00111827,Project,PRODOC,ATLASPDC-4-105394,9/26/2019,9/26/2019,,0,16/03/21,ok,ok,7.0,38.0,True,True,True,True,True,True,True,False,True,False,ok,ok
document deleted,Prodoc- KM in Russia.pdf,Document deleted,Prodoc KM in Russia,SVK,00111918,Project,PRODOC,ATLASPDC-4-86787,07/03/18,07/03/18,,0,16/03/21,ok,ok,1.0,57.0,False,False,False,False,False,False,True,True,False,False,ok,ok
document deleted,GEF 7 Pipeline Project Document.pdf,Document deleted,GEF 7 Pipeline Project Document,PHL,00111946,Project,PRODOC,ATLASPDC-4-110945,1/14/2020,1/14/2020,,0,16/03/21,ok,review,3.0,6.0,True,False,False,True,False,False,True,True,False,False,ok,ok
document deleted,Engagement Facility request_GEF7PipelineDevt.dotx,Document deleted,Engagement Facility request_GEF7Pipeline,PHL,00111946,Project,PRODOC,ATLASPDC-4-99987,10/30/2019,5/27/2019,,0,16/03/21,ok,not ok,0.0,0.0,False,False,False,False,False,False,False,False,False,False,ok,ok
document deleted,PRODOC-Firmado-Sistema-Gestión-Escazú.pdf,Document deleted,PRODOC proyecto Sistema Gestión Escazú,CRI,00111967,Project,PRODOC,ATLASPDC-4-92668,12/17/2018,12/17/2018,,0,16/03/21,ok,ok,2.0,68.0,False,False,False,False,True,False,True,True,False,False,ok,ok
document deleted,signed initiation plan.pdf,Document deleted,signed initiation plan,CHN,00112001,Project,PRODOC,ATLASPDC-4-116965,3/23/2020,3/23/2020,,0,16/03/21,ok,ok,4.0,1.0,True,False,False,False,True,True,True,True,False,False,ok,ok
document deleted,Investment Design Summary.pdf,Document deleted,PRGP Design Document,FJI,00112069,Project,PRODOC,ATLASPDC-4-101577,07/12/19,07/12/19,,0,16/03/21,ok,ok,4.0,80.0,False,True,False,False,True,True,True,True,False,False,ok,ok
document deleted,FMU_Partnership_Agreement_CARE 9217.pdf,Document deleted,FMU_Partnership_Agreement_CARE 9217,SDN,00112101,Project,PRODOC,ATLASPDC-4-91858,11/28/2018,11/28/2018,,0,16/03/21,ok,ok,2.0,52.0,True,False,False,False,False,False,True,False,True,False,ok,ok
document deleted,FMU_Partmership_Agreement_OA 9226.pdf,Document deleted,FMU_Partmership_Agreement_OA 9226,SDN,00112101,Project,PRODOC,ATLASPDC-4-91859,11/28/2018,11/28/2018,,0,16/03/21,ok,ok,2.0,46.0,True,False,False,False,False,False,True,False,True,False,ok,ok
document deleted,C-trip Project Document EN.pdf,Document deleted,Ctrip Project Document EN,CHN,00112130,Project,PRODOC,ATLASPDC-4-94075,01/11/19,01/11/19,,0,16/03/21,ok,ok,6.0,25.0,True,True,True,True,False,True,True,False,True,False,ok,ok
document deleted,ProDoc_HPMP-II_ signed.pdf,Document deleted,ProDoc_HPMPII_ signed,BGD,00112138,Project,PRODOC,ATLASPDC-4-126503,12/07/20,12/07/20,,0,16/03/21,ok,not ok,7.0,2.0,True,True,True,True,True,True,True,False,True,False,ok,ok
pdf,Detailed ProDoc_HPMP-II.pdf,https://info.undp.org/docs/pdc/Documents/BGD/Detailed ProDoc_HPMP-II.pdf,Detailed ProDoc_HPMPII,BGD,00112138,Project,PRODOC,ATLASPDC-4-126504,12/07/20,12/07/20,,0,16/03/21,good,ok,6.0,122.0,True,True,True,True,False,True,True,True,True,False,ok,ok
document deleted,JUSTSocialOrderComponentSignedPRODOC.pdf,Document deleted,JUSTSocialOrderComponentSignedPRODOC,JAM,00112139,Project,PRODOC,ATLASPDC-4-94145,01/12/19,01/12/19,,0,16/03/21,ok,ok,7.0,37.0,True,True,True,True,True,True,True,False,True,False,ok,ok
document deleted,U18004A.pdf,Document deleted,URU/18/004A,URY,00112140,Project,PRODOC,ATLASPDC-4-108759,11/22/2019,11/22/2019,,0,16/03/21,ok,ok,1.0,46.0,False,False,False,False,False,False,True,True,False,False,ok,ok
